"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-02","0.00","0.0","0.0","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-03","0.03","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-04","1.05","0.0","0.0","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-05","0.00","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-06","0.96","0.0","0.0","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-07","0.00","0.0","0.0","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-08","0.00","0.0","0.0","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-09","0.00","0.0","0.0","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-10","0.00","0.0","0.0","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-11","0.00","0.0","0.0","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-12","0.05","0.0","0.0","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-13","0.00","0.0","0.0","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-14","0.00","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-15","0.00","0.0","0.0","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-16","0.01","0.0","0.0","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-17","0.00","0.0","0.0","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-18","0.00","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-19","0.00","0.0","0.0","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-20","0.17","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-21","0.03","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-22","0.11","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-23","0.00","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-24","0.01","0.0","0.0","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-25","0.98","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-26","0.48","0.0","0.0","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-27","0.01","0.0","0.0","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-28","0.00","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-29","0.16","0.0","0.0","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-30","0.00","0.0","0.0","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-01","0.00","0.0","0.0","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-02","0.02","0.0","0.0","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-03","0.00","0.0","0.0","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-04","0.00","0.0","0.0","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-05","1.78","0.0","0.0","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-06","0.05","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-07","0.00","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-08","0.00","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-09","0.00","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-10","0.00","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-11","0.00","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-12","0.00","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-13","1.65","0.0","0.0","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-14","0.01","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-15","0.00","0.0","0.0","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-16","0.00","0.0","0.0","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-17","0.00","0.0","0.0","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-18","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-19","0.00","0.0","0.0","79"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-20","0.00","0.0","0.0","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-21","0.00","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-22","0.65","0.0","0.0","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-23","0.00","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-24","0.02","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-25","1.14","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-26","0.19","0.0","0.0","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-27","0.00","0.0","0.0","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-28","0.00","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-29","0.29","0.0","0.0","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-30","0.00","0.0","0.0","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-31","0.03","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-01","0.00","0.0","0.0","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-02","0.00","0.0","0.0","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-03","0.02","0.0","0.0","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-04","0.09","0.0","0.0","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-05","0.40","0.0","0.0","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-06","0.05","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-07","0.00","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-08","0.00","0.0","0.0","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-09","0.00","0.0","0.0","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-10","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-11","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-12","0.00","0.0","0.0","80"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-13","0.00","0.0","0.0","82"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-14","0.30","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-15","0.00","0.0","0.0","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-16","0.03","0.0","0.0","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-17","0.34","0.0","0.0","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-18","0.00","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-19","1.12","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-20","0.01","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-21","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-22","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-23","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-24","1.73","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-25","0.00","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-26","0.00","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-27","0.11","0.0","0.0","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-28","0.00","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-29","0.00","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-30","0.00","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-01","0.53","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-02","0.00","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-03","0.00","0.0","0.0","79"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-04","0.00","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-05","0.00","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-06","0.00","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-07","1.92","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-08","0.00","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-09","0.00","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-10","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-11","0.16","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-12","0.01","0.0","0.0","81"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-13","0.03","0.0","0.0","84"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-14","0.21","0.0","0.0","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-15","0.01","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-16","0.00","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-17","0.00","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-18","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-19","0.00","0.0","0.0","80"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-20","0.00","0.0","0.0","84"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-21","0.00","0.0","0.0","86"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-22","0.62","0.0","0.0","84"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-23","0.37","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-24","0.78","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-25","0.00","0.0","0.0","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-26","0.00","0.0","0.0","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-27","0.00","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-28","0.00","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-29","0.01","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-30","0.00","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-31","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-01","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-02","0.01","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-03","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-04","0.06","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-05","0.27","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-06","0.00","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-07","0.39","0.0","0.0","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-08","0.00","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-09","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-10","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-11","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-12","0.21","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-13","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-14","0.00","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-15","0.44","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-16","0.00","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-17","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-18","0.27","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-19","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-20","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-21","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-22","0.17","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-23","0.06","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-24","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-25","0.00","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-26","0.00","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-27","0.00","0.0","0.0","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-28","0.00","0.0","0.0","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-29","0.57","0.0","0.0","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-30","0.05","0.0","0.0","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-31","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-01","0.00","0.0","0.0","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-02","0.54","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-03","0.46","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-04","0.00","0.0","0.0","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-05","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-06","0.50","0.0","0.0","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-07","0.00","0.0","0.0","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-08","0.00","0.0","0.0","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-09","0.00","0.0","0.0","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-10","0.00","0.0","0.0","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-11","0.00","0.0","0.0","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-12","0.00","0.0","0.0","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-13","0.40","0.0","0.0","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-14","0.00","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-15","0.00","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-16","0.00","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-17","0.00","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-18","0.00","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-19","0.26","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-20","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-21","0.00","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-22","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-23","0.00","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-24","0.00","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-25","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-26","0.00","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-27","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-28","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-29","0.00","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-30","0.04","0.0","0.0","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-01","0.00","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-02","0.00","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-03","0.00","0.0","0.0","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-04","0.00","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-05","0.00","0.0","0.0","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-06","0.00","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-07","0.00","0.0","0.0","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-08","0.04","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-09","0.34","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-10","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-11","0.02","0.0","0.0","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-12","0.08","0.0","0.0","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-13","0.00","0.0","0.0","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-14","0.01","0.0","0.0","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-15","0.01","0.0","0.0","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-16","0.00","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-17","0.00","0.0","0.0","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-18","0.00","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-19","0.00","0.0","0.0","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-20","0.00","0.0","0.0","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-21","0.00","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-22","0.00","0.0","0.0","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-23","0.00","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-24","0.51","0.0","0.0","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-25","0.00","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-26","0.00","0.0","0.0","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-27","0.00","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-28","0.00","0.0","0.0","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-29","2.84","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-30","0.36","0.0","0.0","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-31","0.00","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-01","0.00","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-02","0.00","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-03","0.00","0.0","0.0","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-04","0.00","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-05","0.05","0.0","0.0","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-06","0.00","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-07","0.78","0.0","0.0","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-08","0.00","0.0","0.0","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-09","0.00","0.0","0.0","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-10","0.00","0.0","0.0","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-11","0.00","0.0","0.0","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-12","0.00","0.0","0.0","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-13","0.03","0.0","0.0","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-14","0.00","0.0","0.0","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-15","0.00","0.0","0.0","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-16","0.13","0.0","0.0","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-17","0.00","0.0","0.0","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-18","0.20","0.0","0.0","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-19","0.25","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-20","0.00","0.0","0.0","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-21","0.00","0.0","0.0","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-22","0.35","0.0","0.0","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-23","0.00","0.0","0.0","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-24","0.00","0.0","0.0","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-25","0.00","0.0","0.0","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-26","0.00","0.0","0.0","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-27","0.00","0.0","0.0","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-28","0.00","0.0","0.0","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-29","0.00","0.0","0.0","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-30","0.01","0.0","0.0","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-01","0.01","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-02","0.00","0.0","0.0","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-03","0.00","0.0","0.0","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-04","0.00","0.0","0.0","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-05","0.30","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-06","0.01","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-07","0.00","0.0","0.0","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-08","0.00","0.0","0.0","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-09","0.33","3.4","0.0","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-10","0.00","0.0","3.1","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-11","0.00","0.0","2.0","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-12","0.00","0.0","0.0","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-13","0.00","0.0","0.0","28"
